,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2015/11/29,5京都9,曇,12,京阪杯(G3),15,7,12,42.3,10,14,古川吉洋,58,芝1200,良,1:09.4,2.0,2-2,34.0-33.4,35.2,494(+2),サトノルパン,&nbsp;
1,2015/10/31,4京都8,晴,11,毎日放送賞スワンS(G2),15,4,7,16.4,7,12,藤岡康太,57,芝1400,良,1:21.4,1.2,2-2,34.6-34.1,35.2,492(+2),アルビアーノ,&nbsp;
2,2015/10/04,4中山9,晴,11,スプリンターズS(G1),15,8,15,27.5,10,13,Ｍ．デム,57,芝1200,良,1:08.9,0.8,8-7,34.1-34.0,33.9,490(-6),ストレイトガール,&nbsp;
3,2015/06/21,1函館2,晴,11,函館スプリントS(G3),16,4,7,4.0,1,14,武豊,58,芝1200,良,1:09.4,1.1,2-4,33.0-35.3,36.2,496(+4),ティーハーフ,&nbsp;
4,2015/03/29,2中京6,小雨,11,高松宮記念(G1),18,8,17,7.7,5,5,武豊,57,芝1200,稍,1:09.3,0.8,6-6,34.0-34.5,34.7,492(-2),エアロヴェロシティ,950.0
5,2015/03/01,1阪神2,雨,11,阪急杯(G3),16,5,9,1.9,1,6,武豊,58,芝1400,不,1:24.4,0.6,4-3,34.9-36.8,37.2,494(+2),ダイワマッジョーレ,&nbsp;
6,2014/12/27,5阪神7,曇,11,阪神C(G2),18,8,18,7.5,3,2,武豊,57,芝1400,良,1:20.7,0.0,3-3,34.3-35.2,34.8,492(+6),リアルインパクト,"2,638.8"
7,2014/11/03,盛岡,曇,9,JBCスプリント(G1),16,1,2,4.2,3,16,武豊,57,ダ1200,重,1:11.9,2.9,2-5,&nbsp;,38.3,486(-8),ドリームバレンチノ,&nbsp;
8,2014/10/05,3新潟8,小雨,11,スプリンターズS(G1),18,3,6,8.8,3,12,浜中俊,57,芝1200,良,1:09.2,0.4,14-13,33.7-35.1,34.1,494(0),スノードラゴン,&nbsp;
9,2014/05/17,2東京7,晴,11,京王杯スプリングC(G2),15,3,4,2.3,1,7,浜中俊,58,芝1400,良,1:20.4,0.7,1-1,33.7-35.0,35.7,494(+10),レッドスパーダ,&nbsp;
10,2014/03/30,2中京6,曇,11,高松宮記念(G1),18,3,5,7.7,3,1,Ｍ．デム,57,芝1200,不,1:12.2,-0.5,2-2,34.5-37.7,37.2,484(-4),(スノードラゴン),"9,882.2"
11,2014/03/02,1阪神2,曇,11,阪急杯(G3),16,1,1,4.8,2,1,浜中俊,57,芝1400,良,1:20.7,-0.7,1-1,33.8-35.8,35.8,488(+6),(サンカルロ),"4,062.3"
12,2013/12/23,5阪神9,晴,11,阪神C(G2),18,8,16,6.7,2,10,浜中俊,56,芝1400,良,1:22.0,0.6,3-3,35.0-34.8,35.1,482(-6),リアルインパクト,&nbsp;
13,2013/11/17,5京都6,晴,11,マイルチャンピオンS(G1),18,1,1,14.9,6,4,浜中俊,56,芝1600,良,1:33.0,0.6,1-1,35.1-34.1,34.7,488(-2),トーセンラー,"1,500.0"
14,2013/10/26,4京都8,晴,11,毎日放送賞スワンS(G2),13,7,10,20.5,8,1,浜中俊,54,芝1400,稍,1:20.8,-0.3,1-1,35.3-34.0,34.0,490(-4),(ダイワマッジョーレ),"5,599.4"
15,2013/09/29,4阪神9,晴,11,ポートアイランドS(OP),17,4,8,5.9,2,16,浜中俊,54,芝1600,良,1:35.8,2.9,2-1,33.8-36.1,39.0,494(+4),ドリームバスケット,&nbsp;
16,2013/05/05,2東京6,晴,11,NHKマイルC(G1),18,5,9,7.0,4,8,福永祐一,57,芝1600,良,1:33.1,0.4,1-1,34.4-34.9,35.3,490(0),マイネルホウオウ,&nbsp;
17,2013/04/14,3中山8,晴,11,皐月賞(G1),18,4,8,16.4,5,13,内田博幸,57,芝2000,良,1:59.5,1.5,1-1-1-1,34.1-35.9,37.4,490(+8),ロゴタイプ,&nbsp;
18,2013/02/23,1阪神1,曇,11,アーリントンC(G3),10,6,6,2.2,1,1,ビュイッ,56,芝1600,良,1:34.8,-0.2,2-2,35.9-34.1,34.0,482(0),(カオスモス),"3,738.5"
19,2013/01/12,1京都3,晴,9,白梅賞(500万下),16,5,10,1.6,1,1,ビュイッ,56,芝1600,良,1:33.9,-0.8,1-1,35.2-34.7,34.7,482(-8),(プリムラブルガリス),991.3
20,2012/12/02,5阪神2,曇,9,千両賞(500万下),12,7,9,3.3,2,2,福永祐一,55,芝1600,良,1:33.6,0.2,1-2,34.7-35.6,35.7,490(-6),カオスモス,388.2
21,2012/11/04,5京都2,晴,6,2歳新馬,17,5,10,4.2,2,1,岩田康誠,55,芝1400,良,1:21.3,-0.3,1-1,35.2-34.6,34.6,496(0),(エールブリーズ),700.0
