,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
14,2017/10/08,4京都2,晴,11,夕刊フジ杯オパールS(OP),13,7,11,21.1,8,13,国分優作,57,芝1200,良,1:08.1,0.6,12-9,34.3-33.2,32.8,466(+4),ソルヴェイグ,&nbsp;
15,2017/07/02,3中京2,雨,11,CBC賞(G3),18,1,2,16.3,9,4,国分優作,57,芝1200,良,1:08.3,0.3,12-11,33.2-34.8,33.8,462(0),シャイニングレイ,590.0
16,2017/05/28,3京都12,晴,10,安土城S(OP),16,3,6,6.7,3,3,国分優作,57,芝1400,良,1:20.0,0.2,13-13,33.6-35.2,34.1,462(+6),シャイニングレイ,584.9
17,2017/05/07,3京都6,晴,11,鞍馬S(OP),18,7,14,12.9,7,5,国分優作,58,芝1200,良,1:07.6,0.3,16-16,33.7-33.6,32.8,456(-4),キングハート,230.0
18,2017/04/09,2阪神6,曇,10,大阪ーハンブルクC(OP),12,7,10,8.4,5,4,国分優作,58,芝1400,稍,1:22.6,0.2,9-7,35.5-35.2,34.8,460(-8),エポワス,350.0
19,2017/03/26,2中京6,小雨,11,高松宮記念(G1),18,1,1,178.5,16,4,国分優作,57,芝1200,稍,1:09.3,0.6,11-9,33.8-34.9,34.6,468(0),セイウンコウセイ,"1,500.0"
20,2016/11/27,5京都8,雨,12,京阪杯(G3),18,6,12,12.8,5,12,石川裕紀,56,芝1200,重,1:12.5,2.2,15-15,34.1-36.2,36.1,468(-2),ネロ,&nbsp;
21,2016/10/29,4京都8,曇,11,毎日放送賞スワンS(G2),18,8,18,53.6,12,8,国分優作,56,芝1400,良,1:21.3,0.6,18-18,34.4-34.5,33.7,470(+12),サトノアラジン,&nbsp;
22,2016/10/02,4中山8,晴,11,スプリンターズS(G1),16,2,3,105.6,16,8,池添謙一,57,芝1200,良,1:07.8,0.2,12-11,33.4-34.2,33.3,458(-6),レッドファルクス,&nbsp;
23,2016/09/11,4阪神2,晴,11,セントウルS(G2),13,5,7,61.5,10,11,藤岡康太,56,芝1200,良,1:08.1,0.5,12-13,33.1-34.5,33.3,464(+6),ビッグアーサー,&nbsp;
24,2016/06/19,1函館2,晴,11,函館スプリントS(G3),16,6,12,6.8,4,12,池添謙一,56,芝1200,良,1:08.5,0.7,13-11,33.4-34.4,34.1,458(-6),ソルヴェイグ,&nbsp;
25,2016/05/29,3京都12,曇,10,安土城S(OP),18,8,18,15.5,5,6,幸英明,57,芝1400,良,1:21.6,0.4,18-18,35.4-34.2,33.2,464(+4),ミッキーラブソング,&nbsp;
26,2016/03/27,2中京6,曇,11,高松宮記念(G1),18,5,9,95.4,14,6,池添謙一,57,芝1200,良,1:07.3,0.6,17-12,32.7-34.0,33.3,460(-6),ビッグアーサー,&nbsp;
27,2016/02/28,1阪神2,晴,11,阪急杯(G3),18,3,6,31.0,10,13,池添謙一,56,芝1400,良,1:20.9,1.0,17-14,33.8-34.7,34.5,466(+2),ミッキーアイル,&nbsp;
28,2015/10/31,4京都8,晴,11,毎日放送賞スワンS(G2),15,8,15,17.2,8,13,国分優作,56,芝1400,良,1:21.4,1.2,8-7,34.6-34.1,34.7,464(+10),アルビアーノ,&nbsp;
29,2015/10/04,4中山9,晴,11,スプリンターズS(G1),15,8,16,15.0,7,10,国分優作,57,芝1200,良,1:08.8,0.7,14-13,34.1-34.0,33.1,454(+2),ストレイトガール,&nbsp;
30,2015/08/30,2札幌4,晴,11,キーンランドC(G3),16,5,10,2.9,1,3,国分優作,57,芝1200,良,1:08.8,0.2,10-11,34.0-34.6,34.1,452(-2),ウキヨノカゼ,"1,008.1"
31,2015/06/21,1函館2,晴,11,函館スプリントS(G3),16,5,9,6.3,4,1,国分優作,56,芝1200,良,1:08.3,-0.4,16-14,33.0-35.3,34.0,454(-6),(アースソニック),"3,856.0"
32,2015/05/16,3京都7,曇,10,彦根S(1600万下),13,7,10,2.4,1,1,国分優作,57,芝1200,稍,1:09.0,-0.1,7-7,34.9-34.1,33.6,460(+2),(プレイズエターナル),"1,848.0"
33,2015/04/19,2阪神8,曇,9,千種川特別(1000万下),13,2,2,1.8,1,1,国分優作,57,芝1200,良,1:08.6,-0.2,5-4,33.2-35.4,34.8,458(-4),(ケイアイユニコーン),"1,529.4"
34,2015/03/29,2中京6,雨,9,岡崎特別(1000万下),18,3,5,7.5,3,2,国分優作,57.5,芝1200,稍,1:08.9,0.3,11-8,33.5-35.1,34.2,462(-10),ビッグアーサー,542.0
35,2015/03/08,1阪神4,曇,8,4歳以上1000万下,11,1,1,4.3,2,3,国分優作,57,芝1200,稍,1:10.1,0.7,8-6,34.7-34.7,34.6,472(+16),サトノデプロマット,260.0
36,2014/12/14,4中山4,晴,9,チバテレ杯(1000万下),16,7,14,5.1,3,5,内田博幸,57.5,芝1200,良,1:08.9,0.3,16-16,33.7-34.9,33.5,456(-6),カフヴァール,74.0
37,2014/11/29,5京都8,晴,12,3歳以上1000万下,18,6,11,4.4,1,13,武豊,57,芝1200,稍,1:10.0,0.7,14-14,33.6-35.7,34.8,462(+10),ダノンマッキンレー,&nbsp;
38,2014/01/18,1中山6,晴,11,ニューイヤーS(OP),16,5,9,33.7,11,10,津村明秀,54,芝1600,良,1:34.1,0.7,14-16-15,34.9-35.4,34.3,452(+4),レッドアリオン,&nbsp;
39,2013/12/21,5中山7,晴,11,ラピスラズリS(OP),16,8,16,33.5,9,7,勝浦正樹,54,芝1200,稍,1:09.6,0.2,10-7,33.6-35.8,35.1,448(-2),アフォード,&nbsp;
40,2013/09/08,4阪神2,曇,11,セントウルS(G2),13,8,12,22.9,5,12,武豊,54,芝1200,良,1:09.0,1.5,11-11,33.8-33.7,34.0,450(+6),ハクサンムーン,&nbsp;
41,2013/05/12,3京都8,晴,10,葵S(OP),16,2,3,1.8,1,1,武豊,56,芝1200,良,1:08.7,0.0,15-13,33.9-34.8,33.5,444(+4),(カゼニタツライオン),"1,935.7"
42,2013/04/20,3京都1,曇,10,橘S(OP),10,6,6,3.1,2,3,武豊,56,芝1400,良,1:21.3,0.0,9-6,35.0-34.6,33.8,440(+2),シャイニープリンス,483.5
43,2013/03/16,2中京3,晴,11,中スポ賞ファルコンS(G3),18,8,16,3.6,1,7,武豊,56,芝1400,良,1:22.5,0.3,12-14,34.9-35.5,34.7,438(0),インパルスヒーロー,&nbsp;
44,2013/01/26,1東京1,晴,10,クロッカスS(OP),10,6,6,1.9,1,3,武豊,56,芝1400,良,1:22.1,0.4,8-8,34.5-35.4,33.7,438(+2),シーブリーズライフ,483.3
45,2012/12/16,5中山6,晴,11,朝日フューチュリティ(G1),16,4,7,27.1,6,5,武豊,55,芝1600,良,1:33.9,0.5,14-15-11,33.9-36.1,35.5,436(-2),ロゴタイプ,700.0
46,2012/11/18,5京都6,晴,6,2歳500万下,14,5,7,1.4,1,1,武豊,55,芝1200,重,1:10.2,-0.2,12-12,34.6-35.6,34.6,438(-2),(ハイマウンテン),700.0
47,2012/11/03,5京都1,晴,9,秋明菊賞(500万下),10,7,7,1.5,1,2,Ｍ．デム,55,芝1400,良,1:22.5,0.1,10-9,36.2-34.2,33.4,440(-2),タマモベストプレイ,386.6
48,2012/10/21,4京都7,晴,8,かえで賞(500万下),11,5,5,2.7,1,2,浜中俊,55,芝1200,良,1:09.3,0.0,10-10,34.1-35.2,33.7,442(+10),プレイズエターナル,386.6
49,2012/07/14,2函館5,晴,11,函館2歳S(G3),16,6,11,4.5,2,3,武豊,54,芝1200,良,1:10.5,0.1,2-2,34.1-36.3,36.2,432(-10),ストークアンドレイ,758.3
50,2012/06/23,3阪神7,晴,5,2歳新馬,8,6,6,1.4,1,1,武豊,54,芝1200,良,1:10.8,-0.7,3-3,35.0-35.8,35.4,442(0),(カノヤベンチャー),700.0
