,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2020/12/06,3中京2,晴,11,チャンピオンズC(G1),16,6,12,67.9,11,5,横山武史,57,ダ1800,良,1:50.0,0.7,14-14-13-12,36.5-37.0,36.4,492(+2),チュウワウィザード,"1,000.0"
1,2020/11/14,5東京3,晴,11,東京中日S杯武蔵野S(G3),16,1,2,4.8,2,7,横山武史,59,ダ1600,良,1:35.9,0.9,10-12,34.2-36.4,36.3,490(-1),サンライズノヴァ,&nbsp;
2,2020/10/12,盛岡,雨,11,マイルチャンピオンシ(G1),16,3,5,4.7,2,2,横山武史,57,ダ1600,稍,1:32.8,0.1,2-1,0.0-35.4,35.5,491(+3),アルクトス,"1,400.0"
3,2020/05/05,船橋,曇,11,かしわ記念(G1),7,5,5,2.2,1,6,Ｃ．ルメ,57,ダ1600,良,1:40.5,1.9,4-4-5-6,36.8-36.3,37.5,488(-6),ワイドファラオ,&nbsp;
4,2020/03/29,1中京8,晴,11,高松宮記念(G1),18,7,14,9.8,5,13,Ｍ．デム,57,芝1200,重,1:09.9,1.2,17-17,34.2-34.5,33.7,494(0),モズスーパーフレア,&nbsp;
5,2020/02/23,1東京8,晴,11,フェブラリーS(G1),16,6,12,2.8,1,1,ルメール,57,ダ1600,良,1:35.2,-0.4,8-8,34.6-36.5,35.4,494(0),(ケイティブレイブ),"10,340.2"
6,2020/02/02,1東京2,晴,11,根岸S(G3),16,6,11,9.9,3,1,ルメール,58,ダ1400,良,1:22.7,-0.2,9-8,35.0-35.4,34.7,494(-4),(コパノキッキング),"3,858.1"
7,2019/11/17,5京都6,晴,11,マイルチャンピオンS(G1),17,6,12,19.9,7,14,和田竜二,57,芝1600,良,1:34.2,1.2,8-7,35.3-34.2,34.8,498(0),インディチャンプ,&nbsp;
8,2019/10/26,4京都8,晴,11,毎日放送賞スワンS(G2),18,5,10,4.4,2,2,岩田康誠,57,芝1400,稍,1:21.3,0.0,10-9,34.6-35.0,33.8,498(0),ダイアトニック,"2,436.8"
9,2019/10/06,4東京2,曇,11,毎日王冠(G2),10,8,10,22.5,5,6,内田博幸,57,芝1800,良,1:45.0,0.6,7-9-9,35.5-34.3,34.0,498(+10),ダノンキングリー,&nbsp;
10,2019/06/02,3東京2,曇,11,安田記念(G1),16,4,7,35.4,7,6,坂井瑠星,58,芝1600,良,1:31.2,0.3,6-6,34.5-33.9,33.1,488(-8),インディチャンプ,&nbsp;
11,2019/04/21,3京都2,晴,11,読売マイラーズC(G2),10,4,4,9.9,3,7,ルメール,58,芝1600,良,1:33.6,1.0,6-6,36.0-32.3,32.8,496(+15),ダノンプレミアム,&nbsp;
